time,theta1,theta2,theta1_dot,theta2_dot,estimated_theta1,estimated_theta2,estimated_theta1_dot,estimated_theta2_dot,observed_theta1,observed_theta2,control_inputs,delayed_inputs,diff_history,com_x,com_y,cop
0.62,0.01480566960987817,2.878027901151258,1.2033253182155066,6.544397320596179,0.9670794902448483,5.545893327374814,1.0867384255211334,6.5090103938016455,0.01480566960987817,2.878027901151258,"[0, 0]","[np.int64(0), np.int64(0)]",1.2181309878253848,0.08794104229137512,0.42055581147814713,-61.46860175359843
0.63,0.026914305817260953,2.94352624677531,1.2178449967422447,6.553711214707509,1.2067784540691728,5.628251771696712,1.0864289578461808,6.514081568009942,0.026914305817260953,2.94352624677531,"[0, 0]","[np.int64(0), np.int64(0)]",1.2447593025595056,0.07755321556920397,0.41592251963263643,-10.14378654760523
0.64,0.039151672253345815,3.009069588217131,1.229120606040579,6.553194795277263,1.2642847558328922,5.603010021301975,1.1036055323761218,6.516394780859741,0.039151672253345815,3.009069588217131,"[0, 0]","[np.int64(0), np.int64(0)]",1.2682722782939249,0.0669894557277347,0.412430375730037,-3.931349447414955
0.65,0.051487301161202925,3.0745523067536986,1.2375969985321764,6.541256700353724,1.3463815537337958,5.5622680944657565,1.1005513620304157,6.50125882413181,0.051487301161202925,3.0745523067536986,"[0, 0]","[np.int64(0), np.int64(0)]",1.2890842996933793,0.05634025983466597,0.41009565119283453,-1.2892440384538817
0.66,0.06389701809917048,3.139848002200152,1.244129207588092,6.515206883623432,1.4604096158828508,5.4567699706978905,1.0868112333793363,6.469617645951644,0.06389701809917048,3.139848002200152,"[0, 0]","[np.int64(0), np.int64(0)]",1.3080262256872626,0.04570807566292339,0.4089217859667403,0.3882289765816334
0.67,0.0763686438140243,-3.0783916678246017,1.2503476305817829,6.470145038875132,1.6831240228627609,4.190065415607093,1.0506658953760848,6.41236199194941,0.0763686438140243,-3.0783916678246017,"[0, 0]","[np.int64(0), np.int64(0)]",1.3267162743958072,0.03521428323429333,0.4088964769764116,1.8984911986966055
0.68,0.08891313168458836,-3.0140281840030307,1.2594357518168868,6.3965876385454274,2.1440808405581073,3.8417852239814803,0.7080043116011723,6.225910434186119,0.08891313168458836,-3.0140281840030307,"[0, 0]","[np.int64(0), np.int64(0)]",1.3483488835014752,0.025014319635714828,0.4099859703459298,4.312276429406139
0.6900000000000001,0.10158746330040236,-2.950616324743387,1.2778282807414945,6.275283394610131,1.0498985831459962,4.446050626982464,1.061385349124805,6.208082806789378,0.10158746330040236,-2.950616324743387,"[0, 0]","[np.int64(0), np.int64(0)]",1.3794157440418968,0.01533031796686748,0.4121227192076357,24.23954293794541
0.7000000000000001,0.11454323064876215,-2.8888096806792882,1.3188940402585796,6.065968755981494,3.0093591782748703,2.8965602840250373,0.22357702090171472,5.72371053996693,0.11454323064876215,-2.8888096806792882,"[0, 0]","[np.int64(0), np.int64(0)]",1.4334372709073417,0.006521556153524402,0.4151773755421014,-7.020880993259783
0.71,0.12812887002156614,-2.8298564929188834,1.4102386469036574,5.6850780602257895,0.26490387195590204,4.339966884100777,1.3489035005991994,5.6656273437827736,0.12812887002156614,-2.8298564929188834,"[0, 0]","[np.int64(0), np.int64(0)]",1.5383675169252236,-0.0007674986822755725,0.4188952243480148,-4.83893789903815
0.72,0.143083089761892,-2.776188386807273,1.603619586579419,4.9755237846429035,-0.09453574866540881,5.321857605008007,-1.91593117490374,3.8137041767470663,0.143083089761892,-2.776188386807273,"[0, 0]","[np.int64(0), np.int64(0)]",1.746702676341311,-0.005331426426518744,0.4227639706602992,1.2460723415537998
0.73,0.16077380866100688,-2.7321466880603875,1.9673052789913288,3.7302932112477327,-1.4037036036196322,2.553346056171168,1.6962826452473494,3.643455632838794,0.16077380866100688,-2.7321466880603875,"[0, 0]","[np.int64(0), np.int64(0)]",2.1280790876523357,-0.005079731312745834,0.4258162477812005,0.1290445846892591
0.74,0.18303788206095417,-2.703484802785136,2.505577047649039,1.938977522063121,2.309398193211626,2.122645931866554,3.5793649780071823,2.2711244291944155,0.18303788206095417,-2.703484802785136,"[0, 0]","[np.int64(0), np.int64(0)]",2.6886149297099933,0.002675933350834151,0.4266252955971515,0.03312405231593362
0.75,0.21093727127822204,-2.693554781656338,3.0570371476169544,0.0986730910185818,1.794735752001594,0.8078084720541758,-0.01422009240624078,-0.8796635470844842,0.21093727127822204,-2.693554781656338,"[0, 0]","[np.int64(0), np.int64(0)]",3.2679744188951765,0.01937048270552997,0.42402692158068356,0.03189843495298185
