time,theta1,theta2,theta1_dot,theta2_dot,estimated_theta1,estimated_theta2,estimated_theta1_dot,estimated_theta2_dot,observed_theta1,observed_theta2,control_inputs,delayed_inputs,diff_history,com_x,com_y,cop
0.33,0.006148410244153357,1.1050658400251194,-0.5011438743855885,4.62294517931319,-0.4155064232961543,3.6971401914330686,-0.4715386210625354,4.630905941530358,0.006148410244153357,1.1050658400251194,"[np.float64(-20.0000001863817), np.float64(-1.2979847065675738)]","[np.float64(-20.0000001863817), np.float64(-1.2979847065675738)]",0.5072922846297419,0.27002008423599627,0.8412161536126722,0.2148615178152823
0.34,0.0027234603675019287,1.1473189140865747,-0.26093526681054663,4.064318918855984,-1.167193308033465,4.921805458243751,-0.14992956094950216,4.086509974627546,0.0027234603675019287,1.1473189140865747,"[np.float64(20.00000016408488), np.float64(-40.00000038906057)]","[np.float64(20.00000016408488), np.float64(-40.00000038906057)]",0.26365872717804856,0.272999387303888,0.8298857427011697,0.365817278824356
0.35000000000000003,-0.0016238051240646811,1.1946008722581718,-0.4541447280692264,4.920339573121756,-0.2022612334138607,3.6976034441919694,-0.4494092389164521,4.920929202643265,-0.0016238051240646811,1.1946008722581718,"[np.float64(-20.00000019214259), np.float64(18.434384384603245)]","[np.float64(-20.00000019214259), np.float64(18.434384384603245)]",0.4557685331932911,0.2753948993515149,0.8169388420775004,0.19862568051859178
0.36,-0.006446247810035111,1.246006386109979,-0.45262543607396205,5.184822028906626,0.0071668138197562015,3.8933636331703974,-0.4926790204550464,5.178139246262759,-0.006446247810035111,1.246006386109979,"[np.float64(-20.00000019214259), np.float64(18.434384384603245)]","[np.float64(-20.00000019214259), np.float64(18.434384384603245)]",0.45907168388399716,0.27722968387150176,0.8025711420941348,-0.6349610636670571
0.37,-0.01080970343356391,1.2987191318458837,-0.4005950537746646,5.298775407019673,-0.30760619192034566,4.417358181879533,-0.4409263484302812,5.286884917408628,-0.01080970343356391,1.2987191318458837,"[np.float64(-20.00000019214259), np.float64(18.434384384603245)]","[np.float64(-20.00000019214259), np.float64(18.434384384603245)]",0.4114047572082285,0.27874960099390056,0.7875655716404543,1.7072304756333923
0.38,-0.01451417910635966,1.3521653144613524,-0.3339399750114819,5.371549512237137,-0.3196713653099479,4.578072065263237,-0.429041816788704,5.340898088930501,-0.01451417910635966,1.3521653144613524,"[np.float64(-20.00000019214259), np.float64(18.434384384603245)]","[np.float64(-20.00000019214259), np.float64(18.434384384603245)]",0.3484541541178416,0.2799877369804099,0.772118607228578,1.152447028760813
0.39,-0.01750950223531733,1.4062245208708886,-0.26316945320781515,5.434766348447795,-0.39177487146029943,4.717642938794841,-0.436485900371153,5.377877712368203,-0.01750950223531733,1.4062245208708886,"[np.float64(-20.00000019214259), np.float64(18.434384384603245)]","[np.float64(-20.00000019214259), np.float64(18.434384384603245)]",0.2806789554431325,0.28092879400418985,0.7563069213044281,1.086819956221082
0.4,-0.017535115944849355,1.4535853047512663,0.08986277857109493,4.552350827733475,-0.6668402770081598,5.040544185366835,-0.2292091676192669,4.4456835524555345,-0.017535115944849355,1.4535853047512663,"[np.float64(20.000000198008486), np.float64(-40.00000039936911)]","[np.float64(20.000000198008486), np.float64(-40.00000039936911)]",0.10739789451594428,0.28288797726706416,0.7423653241849203,0.3023062011829549
0.41000000000000003,-0.018151593489484696,1.5052589090617774,-0.041249754548378426,5.256564942274443,-0.2924092299524236,4.059737479092985,-0.3135709666030948,5.1665421728468175,-0.018151593489484696,1.5052589090617774,"[np.float64(20.00000019565834), np.float64(31.76040493440366)]","[np.float64(20.00000019565834), np.float64(31.76040493440366)]",0.05940134803786312,0.2838535726045094,0.7270588574719297,-0.039112523806148665
0.42,-0.018851151188515658,1.560223204021555,-0.030672309595025316,5.528381678133125,-0.04807694595919393,4.331136664371023,-0.07333154348120985,5.516783213414982,-0.018851151188515658,1.560223204021555,"[np.float64(20.00000019565834), np.float64(31.76040493440366)]","[np.float64(20.00000019565834), np.float64(31.76040493440366)]",0.049523460783540973,0.2839802845592776,0.7107206611168457,-2.392391055699347
0.43,-0.019022754344987902,1.6166165690179222,0.021519170952429834,5.673285251880862,-0.3400393824474932,5.153575922922576,-0.22168893656547084,5.591391712559158,-0.019022754344987902,1.6166165690179222,"[np.float64(20.00000019565834), np.float64(31.76040493440366)]","[np.float64(20.00000019565834), np.float64(31.76040493440366)]",0.040541925297417736,0.2835634077241612,0.6939553458444343,2.0417625659439023
0.44,-0.016272712512105603,1.6665969370267675,0.36005958406115124,4.837985112226396,0.10873857790065777,4.684975352845352,-2.411193690710448,3.9345744106455527,-0.016272712512105603,1.6665969370267675,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.37633229657325684,0.28445798956726187,0.6791674561438319,0.30573172530923604
0.45,-0.01192842598080146,1.713700002065984,0.4760993225825447,4.682430057265826,-1.7009471781853378,2.4236531757226816,-3.678876358125791,3.332186732163702,-0.01192842598080146,1.713700002065984,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.4880277485633462,0.2858646794450114,0.6653062372331315,0.6025750593221706
0.46,-0.006802601933440844,1.76039841877577,0.540933653852887,4.681777940026379,-3.049482883631643,2.578502339643382,0.8398448051495109,4.7753651688636864,-0.006802601933440844,1.76039841877577,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.5477362557863279,0.2871944541289301,0.6516477336106795,1.1478539612152538
0.47000000000000003,-0.0011269405787488473,1.807379881973283,0.5921174227959239,4.720405640893672,0.7731056688299123,4.249130705342256,0.5737886715557181,4.713587501510403,-0.0011269405787488473,1.807379881973283,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.5932443633746728,0.28825708230667735,0.6380115465043519,1.6630953293423059
0.48,0.005034001321993831,1.8548133260353747,0.6395764214072518,4.7671921078022494,2.2929908277317557,2.6643019711328555,-1.7200162352181199,4.014654525019452,0.005034001321993831,1.8548133260353747,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.6446104227292456,0.2889876368364712,0.6243756984852142,1.950884212374322
0.49,0.011661947511488968,1.902718408596881,0.6859343591007135,4.813328017604601,-1.3416031425926824,3.819873795622584,-0.19769185959123092,4.526381825785165,0.011661947511488968,1.902718408596881,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.6975963066122025,0.2893608022094129,0.6107640441149235,2.1071963954127932
0.5,0.01875071665708372,1.9510698369864983,0.7318453265506433,4.856006202327528,-0.2980629923846212,4.258683171407878,0.7877841626185642,4.871970437195024,0.01875071665708372,1.9510698369864983,"[np.float64(20.000000198093826), np.float64(-40.00000039940112)]","[np.float64(20.000000198093826), np.float64(-40.00000039940112)]",0.750596043207727,0.2893654516983896,0.5972143290273669,2.2231463088621934
0.51,0.025565665448652908,2.0021295036645546,0.6765669931952192,5.215937579622035,0.36453197374452806,4.684718647135952,0.6174297533130328,5.193254668361334,0.025565665448652908,2.0021295036645546,"[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]","[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]",0.7021326586438721,0.28819469223368505,0.5831600428945379,-0.5301028277321946
0.52,0.03235946132624301,2.0551290484915974,0.6949940707159081,5.34360024379974,1.5717053803819974,3.7080839722175325,-0.5703465669671783,4.939187388208978,0.03235946132624301,2.0551290484915974,"[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]","[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]",0.7273535320421511,0.28603602657059574,0.5688866863381319,-21.345251894768605
0.53,0.039481429324077055,2.1089270283387584,0.7326644865955984,5.404637902899407,0.2660442936847218,3.9370414509071927,-0.13568070767102114,5.129659730565891,0.039481429324077055,2.1089270283387584,"[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]","[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]",0.7721459159196754,0.2832478048378664,0.5547564490345392,3.4912616442485995
0.54,0.047014453499302,2.1631875913959444,0.774693142176242,5.443645248537009,-1.4055133946821412,6.08409842600956,0.17423280617146641,5.230874750585393,0.047014453499302,2.1631875913959444,"[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]","[np.float64(-20.00000019902164), np.float64(-30.802075902825024)]",0.821707595675544,0.2799332256066652,0.5409035646991331,2.8526046829459766
0.55,0.05273892284237158,2.22511038891464,0.5425472969008196,6.411874591122655,0.1671185537919877,4.72501807939895,-3.2137465277081674,5.184543964451905,0.05273892284237158,2.22511038891464,"[np.float64(-20.000000179514977), np.float64(38.510326523303306)]","[np.float64(-20.000000179514977), np.float64(38.510326523303306)]",0.5952862197431912,0.273232953430206,0.5257548397393756,-0.17753836183831165
0.56,0.05772583446004331,2.2918118749324687,0.5090067306719471,6.760617925333401,-2.036302282946332,3.027960300481624,-1.3795253658110198,6.151775839426477,0.05772583446004331,2.2918118749324687,"[np.float64(-20.000000179514977), np.float64(38.510326523303306)]","[np.float64(-20.000000179514977), np.float64(38.510326523303306)]",0.5667325651319904,0.2641705732281627,0.5102374228376207,-1.2289179719636814
0.5700000000000001,0.06284311656658836,2.360510549902987,0.5278635535251469,6.935766120329227,-1.1649458314053773,5.486717769851929,0.7398639873179178,7.004024855082818,0.06284311656658836,2.360510549902987,"[np.float64(-20.000000179514977), np.float64(38.510326523303306)]","[np.float64(-20.000000179514977), np.float64(38.510326523303306)]",0.5907066700917353,0.2537846682181238,0.4951511071790853,-21.652107907169206
0.58,0.07092162254341083,2.421839521487078,0.9532532373891812,5.739342652794448,0.8846034560964586,6.003458123133917,0.40771312559313344,5.5633361523445615,0.07092162254341083,2.421839521487078,"[np.float64(-9.540907362787033), np.float64(-40.000000399713834)]","[np.float64(-9.540907362787033), np.float64(-40.000000399713834)]",1.0241748599325922,0.24615370826955094,0.4823354505700629,0.2808590522269828
0.59,0.08167510455199434,2.4759655588319074,1.1604511530993054,5.196716753942296,0.3878855324911887,4.987426515583948,1.1044267729945147,5.180066750496621,0.08167510455199434,2.4759655588319074,"[np.float64(20.00000019993567), np.float64(-40.000000399980145)]","[np.float64(20.00000019993567), np.float64(-40.000000399980145)]",1.2421262576512997,0.24135872705586595,0.4714790411014263,0.5887803691879205
0.6,0.09385387612454732,2.5265750068817407,1.2652838283202417,4.953509040403585,1.4277707638865735,4.344652541226275,0.849400164388058,4.821951530733273,0.09385387612454732,2.5265750068817407,"[np.float64(20.00000019993567), np.float64(-40.000000399980145)]","[np.float64(20.00000019993567), np.float64(-40.000000399980145)]",1.359137704444789,0.23787864453281124,0.4617340102433353,1.3170464634232044
0.61,0.10688761228832888,2.57527426045003,1.3384673212638638,4.793155112187382,2.8809803238595677,2.630134222619473,0.16916289735846135,4.432349153140734,0.10688761228832888,2.57527426045003,"[np.float64(20.00000019993567), np.float64(-40.000000399980145)]","[np.float64(20.00000019993567), np.float64(-40.000000399980145)]",1.4453549335521927,0.23503063789037232,0.45274634969504385,2.5446540453437296
0.62,0.12059466787378836,2.6224780509944807,1.4023441696961156,4.64704756206763,0.1718001427537672,4.121260663974668,1.3225771830394422,4.6207751916826965,0.12059466787378836,2.6224780509944807,"[np.float64(20.00000019993567), np.float64(-40.000000399980145)]","[np.float64(20.00000019993567), np.float64(-40.000000399980145)]",1.522938837569904,0.2326508466177543,0.4443972606342756,5.125015479632207
0.63,0.1341251003273065,2.6706973010257515,1.3201614110730087,4.944107220487158,0.5937598666923551,4.673005694060877,0.9445620339890297,4.815234612591894,0.1341251003273065,2.6706973010257515,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.4542865114003152,0.2295335587097403,0.43637091758970825,-0.43042241013301047
0.64,0.1472082628287863,2.7206656697269054,1.3045303247182245,5.0223284012094345,1.8079828746637132,3.6797166495520237,0.47797176377282213,4.761144586508248,0.1472082628287863,2.7206656697269054,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.4517385875470108,0.2252977627825048,0.4286657297041066,-1.1138100939839446
0.65,0.16032156690589305,2.770767513497203,1.3223652404269683,4.982445261533294,1.068470902431442,4.043387364242572,0.7468554211536187,4.803050969462916,0.16032156690589305,2.770767513497203,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.4826868073328614,0.22072498076490604,0.42150038516884264,-3.9090446105099397
0.66,0.173717779461656,2.8200711177646713,1.3596662480549118,4.867088019721381,3.253757107789674,2.1706016105639354,-1.5874762454441544,3.9351603095380128,0.173717779461656,2.8200711177646713,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.5333840275165678,0.21628477419557632,0.4149507395068722,4.637572168318417
0.67,0.18756306560640512,2.867908823987282,1.4118467070793848,4.690303346139847,-1.3423602612081424,3.5315275146636873,1.3639036706560717,4.67300594723622,0.18756306560640512,2.867908823987282,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.5994097726857899,0.21232623596779024,0.40901991495789414,3.8522633468995564
0.68,0.20200337291516934,2.9136759316174903,1.4788873823819901,4.45235404051737,0.48067064205068943,4.894400245614058,1.9521956987707547,4.589327158536463,0.20200337291516934,2.9136759316174903,"[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]","[np.float64(-20.000000199275682), np.float64(-32.55176165503817)]",1.6808907552971595,0.20917097650980512,0.40366492586926395,1.5249217919786942
0.6900000000000001,0.2181117890910289,2.953880351946573,1.7403258427829758,3.593651755736403,2.1197589346834755,3.8203279797331895,1.1298335072105345,3.40116883189998,0.2181117890910289,2.953880351946573,"[np.float64(20.000000199535087), np.float64(-40.00000039990134)]","[np.float64(20.000000199535087), np.float64(-40.00000039990134)]",1.9584376318740047,0.20862396860384716,0.3988216118554395,0.07260636086509463
0.7000000000000001,0.23681159295112275,2.9854976529277604,2.001541517496865,2.7218040264612613,1.4085405279553302,3.1064835918074536,1.6873720417406837,2.626661699996376,0.23681159295112275,2.9854976529277604,"[np.float64(20.000000199535087), np.float64(-40.00000039990134)]","[np.float64(20.000000199535087), np.float64(-40.00000039990134)]",2.2383531104479877,0.21225475290820114,0.39422928892720327,0.07384150512267174
